subject_as_recorded,subfield_codes,vocab,source_authority_uri,authorized_label,structured_value
Throat--Diseases,a--x,0,http://id.loc.gov/authorities/subjects/sh85135056,Throat--Diseases,http://id.worldcat.org/fast/1150393
Throat--Diseases.,a--x,0,http://id.loc.gov/authorities/subjects/sh85135056,Throat--Diseases,http://id.worldcat.org/fast/1150393
Thuringia (Germany)--History--Sources,a--x--v,0,,Germany--Thuringia;History;Sources,http://id.worldcat.org/fast/1223647;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900
Thuringia (Germany)--History--Sources.,a--x--v,0,,Germany--Thuringia;History;Sources,http://id.worldcat.org/fast/1223647;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900
Théologie dogmatique--Histoire--600-1500 (Moyen Âge)--Ouvrages avant 1800,a--x--y--v,6,,"Theology, Doctrinal;History;500-1500;Early works",http://id.worldcat.org/fast/1149617;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1355938;http://id.worldcat.org/fast/1411636
Théologie--Ouvrages avant 1800,a--v,6,,Theology;Early works,http://id.worldcat.org/fast/1149559;http://id.worldcat.org/fast/1411636
Tilaks,a,0,http://id.loc.gov/authorities/subjects/sh90001429,Tilaks,http://id.worldcat.org/fast/1150879
Tilaks,a,fast,http://id.worldcat.org/fast/1150879,Tilaks,http://id.worldcat.org/fast/1150879
Time measurements,a,fast,http://id.worldcat.org/fast/1151135,Time measurements,http://id.worldcat.org/fast/1151135
Time measurements--Early works to 1800,a--v,0,,Time measurements;Early works,http://id.worldcat.org/fast/1151135;http://id.worldcat.org/fast/1411636
Time measurements--Early works to 1800.,a--v,0,,Time measurements;Early works,http://id.worldcat.org/fast/1151135;http://id.worldcat.org/fast/1411636
Time measurements.,a,fast,http://id.worldcat.org/fast/1151135,Time measurements,http://id.worldcat.org/fast/1151135
Time--Religious aspects--Hinduism,a--x--x,0,http://id.loc.gov/authorities/subjects/sh2020004665,Time--Religious aspects--Hinduism,http://id.worldcat.org/fast/1151063
Time--Religious aspects--Hinduism,a--x--x,fast,http://id.worldcat.org/fast/1151063,Time--Religious aspects--Hinduism,http://id.worldcat.org/fast/1151063
Timekeeping,a,fast,(OCoLC)fst01151204,Timekeeping,http://id.worldcat.org/fast/1151204
Timekeeping--Early works to 1800,a--v,0,,Timekeeping;Early works,http://id.worldcat.org/fast/1151204;http://id.worldcat.org/fast/1411636
Timekeeping--Early works to 1800.,a--v,0,,Timekeeping;Early works,http://id.worldcat.org/fast/1151204;http://id.worldcat.org/fast/1411636
Timekeeping--Islamic Empire--Early works to 1800,a--z--v,0,,Timekeeping;Islamic Empire;Early works,http://id.worldcat.org/fast/1151204;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1411636
Timekeeping--Religious aspects--Islam--Early works to 1800,a--x--x--v,0,,Timekeeping;Islam;Early works,http://id.worldcat.org/fast/1151204;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636
Timekeeping--Religious aspects--Islam--Early works to 1800.,a--x--x--v,0,,Timekeeping;Islam;Early works,http://id.worldcat.org/fast/1151204;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636
Timekeeping.,a,fast,(OCoLC)fst01151204,Timekeeping,http://id.worldcat.org/fast/1151204
Tirupati (India),a,0,,India--Tirupati,http://id.worldcat.org/fast/1202947
Tirupati (India),a,0,http://id.loc.gov/authorities/names/n50066442,India--Tirupati,http://id.worldcat.org/fast/1202947
Tombs,a,fast,(OCoLC)fst01152439,Tombs,http://id.worldcat.org/fast/1152439
Tombs--Religious aspects--Islam--Early works to 1800,a--x--x--v,0,(uri) http://id.loc.gov/authorities/subjects/sh85135935,Tombs;Islam;Early works,http://id.worldcat.org/fast/1152439;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636
Tombs--Religious aspects--Islam--Early works to 1800.,a--x--x--v,0,(uri) http://id.loc.gov/authorities/subjects/sh85135935,Tombs;Islam;Early works,http://id.worldcat.org/fast/1152439;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636
Tonarius,a,fast,http://id.worldcat.org/fast/1152483,Tonarius,http://id.worldcat.org/fast/1152483
Tonarius,a,0,http://id.loc.gov/authorities/subjects/sh85135967,Tonarius,http://id.worldcat.org/fast/1152483
Tonarius.,a,0,http://id.loc.gov/authorities/subjects/sh85135967,Tonarius,http://id.worldcat.org/fast/1152483
Tonarius.,a,fast,http://id.worldcat.org/fast/1152483,Tonarius,http://id.worldcat.org/fast/1152483
Tonsure--Hinduism,a--x,fast,http://id.worldcat.org/fast/2027329,Tonsure--Hinduism,http://id.worldcat.org/fast/2027329
Tonsure--Hinduism,a--x,0,http://id.loc.gov/authorities/subjects/sh2021002776,Tonsure--Hinduism,http://id.worldcat.org/fast/2027329
Tonsure--Hinduism--Early works to 1800,a--x--v,0,,Tonsure--Hinduism;Hinduism;Early works,http://id.worldcat.org/fast/2027329;http://id.worldcat.org/fast/957121;http://id.worldcat.org/fast/1411636
Torri (Italy)--Pesa River Valley--History--15th century,a--z--x--y,0,,Italy--Torri in Val di Pesa;History;Fifteenth century,http://id.worldcat.org/fast/1294360;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962
Torri (Italy)--Pesa River Valley--History--15th century.,a--z--x--y,0,,Italy--Torri in Val di Pesa;History;Fifteenth century,http://id.worldcat.org/fast/1294360;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962
Tortona (Italy)--History--16th century,a--x--y,0,,Italy--Tortona;History;Sixteenth century,http://id.worldcat.org/fast/1204864;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851
Tortona (Italy)--History--16th century.,a--x--y,0,,Italy--Tortona;History;Sixteenth century,http://id.worldcat.org/fast/1204864;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851
Torture,a,fast,http://id.worldcat.org/fast/1152956,Torture,http://id.worldcat.org/fast/1152956
Torture--Italy,a--z,0,,Torture;Italy,http://id.worldcat.org/fast/1152956;http://id.worldcat.org/fast/1204565
Torture--Italy.,a--z,0,,Torture;Italy,http://id.worldcat.org/fast/1152956;http://id.worldcat.org/fast/1204565
Torture.,a,fast,http://id.worldcat.org/fast/1152956,Torture,http://id.worldcat.org/fast/1152956
Toul (France)--Church history,a--x,0,,France--Toul;Church history,http://id.worldcat.org/fast/1206079;http://id.worldcat.org/fast/1411629
Toul (France)--Church history.,a--x,0,,France--Toul;Church history,http://id.worldcat.org/fast/1206079;http://id.worldcat.org/fast/1411629
Toulouse (France : County)--History--15th century--Economic aspects,a--x--y--x,0,,France--Toulouse (County);History;Fifteenth century,http://id.worldcat.org/fast/1331022;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962
Toulouse (France : County)--History--15th century--Economic aspects.,a--x--y--x,0,,France--Toulouse (County);History;Fifteenth century,http://id.worldcat.org/fast/1331022;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962
Toulouse (France)--Church history,a--x,0,,France--Toulouse;Church history,http://id.worldcat.org/fast/1206080;http://id.worldcat.org/fast/1411629
Toulouse (France)--Church history.,a--x,0,,France--Toulouse;Church history,http://id.worldcat.org/fast/1206080;http://id.worldcat.org/fast/1411629
Toxicology,a,fast,http://id.worldcat.org/fast/1153364,Toxicology,http://id.worldcat.org/fast/1153364
Toxicology--Early works to 1800,a--v,0,,Toxicology;Early works,http://id.worldcat.org/fast/1153364;http://id.worldcat.org/fast/1411636
Toxicology--Early works to 1800.,a--v,0,,Toxicology;Early works,http://id.worldcat.org/fast/1153364;http://id.worldcat.org/fast/1411636
Toxicology.,a,fast,http://id.worldcat.org/fast/1153364,Toxicology,http://id.worldcat.org/fast/1153364
Traditional medicine,a,fast,http://id.worldcat.org/fast/1153974,Traditional medicine,http://id.worldcat.org/fast/1153974
Traditional medicine--Early works to 1800,a--v,0,,Traditional medicine;Early works,http://id.worldcat.org/fast/1153974;http://id.worldcat.org/fast/1411636
Traditional medicine--Early works to 1800.,a--v,0,,Traditional medicine;Early works,http://id.worldcat.org/fast/1153974;http://id.worldcat.org/fast/1411636
"Traditional medicine--Formulae, receipts, prescriptions",a--x,fast,http://id.worldcat.org/fast/1153975,"Traditional medicine--Formulae, receipts, prescriptions",http://id.worldcat.org/fast/1153975
"Traditional medicine--Formulae, receipts, prescriptions",a--v,0,http://id.loc.gov/authorities/subjects/sh85049841,"Traditional medicine--Formulae, receipts, prescriptions",http://id.worldcat.org/fast/1153975
"Traditional medicine--Formulae, receipts, prescriptions--Early works to 1800",a--v--v,0,,"Traditional medicine--Formulae, receipts, prescriptions;Prescriptions, formulae, receipts, etc.;Early works",http://id.worldcat.org/fast/1153975;http://id.worldcat.org/fast/1424054;http://id.worldcat.org/fast/1411636
"Traditional medicine--Formulae, receipts, prescriptions--Early works to 1800.",a--v--v,0,,"Traditional medicine--Formulae, receipts, prescriptions;Prescriptions, formulae, receipts, etc.;Early works",http://id.worldcat.org/fast/1153975;http://id.worldcat.org/fast/1424054;http://id.worldcat.org/fast/1411636
"Traditional medicine--Formulae, receipts, prescriptions.",a--x,fast,http://id.worldcat.org/fast/1153975,"Traditional medicine--Formulae, receipts, prescriptions",http://id.worldcat.org/fast/1153975
"Traditional medicine--Formulae, receipts, prescriptions.",a--v,0,http://id.loc.gov/authorities/subjects/sh85049841,"Traditional medicine--Formulae, receipts, prescriptions",http://id.worldcat.org/fast/1153975
Traditional medicine.,a,fast,http://id.worldcat.org/fast/1153974,Traditional medicine,http://id.worldcat.org/fast/1153974
Transfiguration of Jesus Christ,a,fast,http://id.worldcat.org/fast/1355154,Transfiguration of Jesus Christ,http://id.worldcat.org/fast/1355154
Transfiguration of Jesus Christ.,a,fast,http://id.worldcat.org/fast/1355154,Transfiguration of Jesus Christ,http://id.worldcat.org/fast/1355154
Transmutation (Chemistry)--Manuscripts,a--v,0,,Transmutation (Chemistry);Manuscripts,http://id.worldcat.org/fast/1154874;http://id.worldcat.org/fast/1424060
Transubstantiation,a,0,,Transubstantiation,http://id.worldcat.org/fast/1155448
Travel,a,fast,(OCoLC)fst01155558,Travel,http://id.worldcat.org/fast/1155558
Travel.,a,fast,(OCoLC)fst01155558,Travel,http://id.worldcat.org/fast/1155558
Treatise,,openn-keywords,,treatises,http://vocab.getty.edu/aat/300026681
Treatises,a,aat,http://vocab.getty.edu/aat/300026681,treatises,http://vocab.getty.edu/aat/300026681
Tree worship,a,fast,http://id.worldcat.org/fast/1155977,Tree worship,http://id.worldcat.org/fast/1155977
Tree worship--India,a--z,0,,Tree worship;India,http://id.worldcat.org/fast/1155977;http://id.worldcat.org/fast/1210276
Tree worship--India--Early works to 1800,a--z--v,0,,Tree worship;India;Early works,http://id.worldcat.org/fast/1155977;http://id.worldcat.org/fast/1210276;http://id.worldcat.org/fast/1411636
Tree worship--Religious aspects,a--x,0,,Tree worship,http://id.worldcat.org/fast/1155977
Treviso (Italy)--Politics and government--Sources,a--x--v,0,,Italy--Treviso;Politics and government;Sources,http://id.worldcat.org/fast/1204504;http://id.worldcat.org/fast/1919741;http://id.worldcat.org/fast/1423900
Treviso (Italy)--Politics and government--Sources.,a--x--v,0,,Italy--Treviso;Politics and government;Sources,http://id.worldcat.org/fast/1204504;http://id.worldcat.org/fast/1919741;http://id.worldcat.org/fast/1423900
Trials,a,fast,http://id.worldcat.org/fast/1156290,Trials,http://id.worldcat.org/fast/1156290
Trials (Blasphemy),a,fast,http://id.worldcat.org/fast/1156308,Trials (Blasphemy),http://id.worldcat.org/fast/1156308
Trials (Blasphemy)--France--Early works to 1800,a--z--v,0,,Trials (Blasphemy);France;Early works,http://id.worldcat.org/fast/1156308;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1411636
Trials (Blasphemy)--France--Early works to 1800.,a--z--v,0,,Trials (Blasphemy);France;Early works,http://id.worldcat.org/fast/1156308;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1411636
Trials (Heresy),a,fast,http://id.worldcat.org/fast/1156341,Trials (Heresy),http://id.worldcat.org/fast/1156341
Trials (Heresy)--Germany,a--z,0,,Trials (Heresy);Germany,http://id.worldcat.org/fast/1156341;http://id.worldcat.org/fast/1210272
Trials (Heresy)--Germany.,a--z,0,,Trials (Heresy);Germany,http://id.worldcat.org/fast/1156341;http://id.worldcat.org/fast/1210272
Trials (Heresy)--Poland,a--z,0,,Trials (Heresy);Poland,http://id.worldcat.org/fast/1156341;http://id.worldcat.org/fast/1206891
Trials (Heresy)--Poland.,a--z,0,,Trials (Heresy);Poland,http://id.worldcat.org/fast/1156341;http://id.worldcat.org/fast/1206891
Trials (Heresy)--Spain,a--z,0,,Trials (Heresy);Spain,http://id.worldcat.org/fast/1156341;http://id.worldcat.org/fast/1204303
Trials (Heresy)--Spain.,a--z,0,,Trials (Heresy);Spain,http://id.worldcat.org/fast/1156341;http://id.worldcat.org/fast/1204303
Trials (Murder),a,fast,http://id.worldcat.org/fast/1156368,Trials (Murder),http://id.worldcat.org/fast/1156368
Trials (Murder)--Italy,a--z,0,,Trials (Murder);Italy,http://id.worldcat.org/fast/1156368;http://id.worldcat.org/fast/1204565
Trials (Murder)--Italy.,a--z,0,,Trials (Murder);Italy,http://id.worldcat.org/fast/1156368;http://id.worldcat.org/fast/1204565
Trials (Witchcraft)--Early works to 1800,a--v,0,,Trials (Witchcraft);Early works,http://id.worldcat.org/fast/1156425;http://id.worldcat.org/fast/1411636
Trials (Witchcraft)--Early works to 1800.,a--v,0,,Trials (Witchcraft);Early works,http://id.worldcat.org/fast/1156425;http://id.worldcat.org/fast/1411636
Trials--Italy,a--z,0,,Trials;Italy,http://id.worldcat.org/fast/1156290;http://id.worldcat.org/fast/1204565
Trials--Italy--Early works to 1800,a--z--v,0,,Trials;Italy;Early works,http://id.worldcat.org/fast/1156290;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1411636
Trials--Italy--Early works to 1800.,a--z--v,0,,Trials;Italy;Early works,http://id.worldcat.org/fast/1156290;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1411636
Trials--Italy.,a--z,0,,Trials;Italy,http://id.worldcat.org/fast/1156290;http://id.worldcat.org/fast/1204565
Trials--Mexico,a--z,0,,Trials;Mexico,http://id.worldcat.org/fast/1156290;http://id.worldcat.org/fast/1211700
Trials--Mexico.,a--z,0,,Trials;Mexico,http://id.worldcat.org/fast/1156290;http://id.worldcat.org/fast/1211700
Trials.,a,fast,http://id.worldcat.org/fast/1156290,Trials,http://id.worldcat.org/fast/1156290
Trigonometry,a,fast,http://id.worldcat.org/fast/1156713,Trigonometry,http://id.worldcat.org/fast/1156713
Trigonometry--Early works to 1800,a--v,0,http://id.loc.gov/authorities/subjects/sh2010117109,Trigonometry;Early works,http://id.worldcat.org/fast/1156713;http://id.worldcat.org/fast/1411636
Trigonometry--Early works to 1800.,a--v,0,http://id.loc.gov/authorities/subjects/sh2010117109,Trigonometry;Early works,http://id.worldcat.org/fast/1156713;http://id.worldcat.org/fast/1411636
Trigonometry.,a,fast,http://id.worldcat.org/fast/1156713,Trigonometry,http://id.worldcat.org/fast/1156713
Trinity,a,fast,http://id.worldcat.org/fast/1156777,Trinity,http://id.worldcat.org/fast/1156777
Trinity--Early works to 1800,a--v,0,http://id.loc.gov/authorities/subjects/sh2008113008,Trinity;Early works,http://id.worldcat.org/fast/1156777;http://id.worldcat.org/fast/1411636
Trinity--Early works to 1800.,a--v,0,http://id.loc.gov/authorities/subjects/sh2008113008,Trinity;Early works,http://id.worldcat.org/fast/1156777;http://id.worldcat.org/fast/1411636
Trinity--History of doctrines--Early works to 1800,a--x--v,0,,Trinity--History of doctrines;Early works,http://id.worldcat.org/fast/1156782;http://id.worldcat.org/fast/1411636
Trinity--History of doctrines--Early works to 1800.,a--x--v,0,,Trinity--History of doctrines;Early works,http://id.worldcat.org/fast/1156782;http://id.worldcat.org/fast/1411636
Trinity.,a,fast,http://id.worldcat.org/fast/1156777,Trinity,http://id.worldcat.org/fast/1156777
Trojan War,a,0,http://id.loc.gov/authorities/subjects/sh85137975,Trojan War,http://id.worldcat.org/fast/1157294
Trojan War--Early works to 1800,a--v,0,,Trojan War;Early works,http://id.worldcat.org/fast/1157294;http://id.worldcat.org/fast/1411636
Trojan War--Early works to 1800,a--v,0,http://id.loc.gov/authorities/subjects/sh2008113020,Trojan War;Early works,http://id.worldcat.org/fast/1157294;http://id.worldcat.org/fast/1411636
Trojan War--Early works to 1800.,a--v,0,,Trojan War;Early works,http://id.worldcat.org/fast/1157294;http://id.worldcat.org/fast/1411636
Trojan War--Early works to 1800.,a--v,0,http://id.loc.gov/authorities/subjects/sh2008113020,Trojan War;Early works,http://id.worldcat.org/fast/1157294;http://id.worldcat.org/fast/1411636
Trojan War.,a,0,http://id.loc.gov/authorities/subjects/sh85137975,Trojan War,http://id.worldcat.org/fast/1157294
Trojans--History--Early works to 1800,a--x--v,0,,Trojans;History;Early works,http://id.worldcat.org/fast/1157298;https://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636
Trojans--History--Early works to 1800.,a--x--v,0,,Trojans;History;Early works,http://id.worldcat.org/fast/1157298;https://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636
Troy (Extinct city)--History--Early works to 1800,a--x--v,0,,Turkey--Troy (Extinct city);History;Early works,http://id.worldcat.org/fast/1896842;https://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636
Troy (Extinct city)--History--Early works to 1800.,a--x--v,0,,Turkey--Troy (Extinct city);History;Early works,http://id.worldcat.org/fast/1896842;https://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636
