ds_id,date_added,date_last_updated,source_type,holding_institution,holding_institution_as_recorded,holding_institution_id_number,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place,production_date_as_recorded,production_date,century,century_aat,dated,uniform_title,uniform_title_as_recorded,uniform_title_agr,title_as_recorded_245,title_as_recorded_245_agr,genre_as_recorded,genre_as_recorded_lcsh,genre_as_recorded_aat,genre_as_recorded_rbprov,genre_as_recorded_lcgft,genre,named_subject_as_recorded,subject_as_recorded,subject,author_as_recorded,author_as_recorded_agr,author,artist_as_recorded,artist_as_recorded_agr,artist,scribe_as_recorded,scribe_as_recorded_agr,scribe,language_as_recorded,language,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner,material,material_placeholder,physical_description,acknowledgements,data_processed_at,data_source_modified,source_file
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, Deed 1.|99900470482601852","",,"",,1434,1434,15,http://vocab.getty.edu/aat/300404465,,,"","","Deed, 1434 June 29, declaring that William Bokenham, Alexander Webster, and John Golle give to John Costyn, et al, land in Weasenham.","","","",Manuscripts (documents),"","",,"Bokenham, William.|Costyn, John.--(Dyer)|Golle, John.|Webster, Alexander.|Wryghte, Thomas.|Ede, William,--witness.","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"","",,"","",,"","",,In Latin.,"","","",,,parchment ;,Extent: 1 sheet : parchment ; 93 x 308 mm.,,2022-04-12T18:29:35-04:00,2020-05-14,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-025.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 81.|99900475478201852","",,"",,1201-1300,1201^1300,13,http://vocab.getty.edu/aat/300404505,,,"","","Leaf from a bible, including a portion of Genesis.","","","",Manuscripts (documents),"","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"","",,"","",,"","",,In Latin.,"","","",,,parchment ;,Extent: 1 sheet : parchment ; 162 x 111 mm.,,2022-04-12T18:29:35-04:00,2020-05-14,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-026.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 008.|99900477830501852","",,"",,1450,1450,15,http://vocab.getty.edu/aat/300404465,,,"","",Questiones Super Secundo Sententiarum,"","","Manuscripts, Latin (medieval and modern).","","","",,"Peter Lombard,--Bishop of Paris,--approximately 1100-1160.--Sententiarum libri II.","Theology, Doctrinal--History--Middle Ages, 600-1500--Early works to 1800.|Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Theology, Doctrinal--Middle Ages.|Oregon--Eugene.",,"Bonaventure, Saint, Cardinal, approximately 1217-1274,","",,"","",,"","",,In Latin.,|lat,"Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,",|,,,parchment and paper ;,Extent: 148 unnumbered leaves : parchment and paper ; 220 x 290 mm bound to 225 x 298 mm.,,2022-04-12T18:29:35-04:00,2019-12-11,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-027.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 033.|99900477830601852","",,"",,1440-1450,1440^1450,15,http://vocab.getty.edu/aat/300404465,,,"","",Comoediae.,"","","Manuscripts, Latin (medieval and modern).","","","",,"",Manuscripts--Oregon--Eugene.|Manuscripts.|Oregon--Eugene.,,"Terence,","",,"","",,"","",,In Latin.,|lat,"Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,",|,,,paper ;,Extent: 144 leaves paper ; 215 x 145 mm.,,2022-04-12T18:29:35-04:00,2020-03-08,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-028.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 014.|99900477830901852","",,"",,1401-1500,1401^1500,15,http://vocab.getty.edu/aat/300404465,,,"","",De Consideratione.,"","","Manuscripts, Latin (medieval and modern).","","","",,"","Manuscripts, Medieval--Oregon--Eugene.|Popes--Primacy--Early works to 1800.|Papacy--History--Early works to 1800.|Manuscripts, Medieval.|Papacy.|Popes--Primacy.|Oregon--Eugene.",,"Bernard, of Clairvaux, Saint, 1090 or 1091-1153,","",,"","",,"","",,In Latin.,|lat,"Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,",|,,,paper ;,Extent: 86 leaves : paper ; 120 x 202 mm bound to 124 x 210 mm.,,2022-04-12T18:29:35-04:00,2020-01-15,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-029.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 013.|99900477831201852","",,"",,1401-1500,1401^1500,15,http://vocab.getty.edu/aat/300404465,,,Phaedo.,"",Phaedon.,"","","Manuscripts, Latin (medieval and modern).","","","",,"","Manuscripts, Medieval--Oregon--Eugene.|Immortality--Early works to 1800.|Immortality.|Manuscripts, Medieval.|Oregon--Eugene.",,"Plato,","",,"","",,"","",,In Latin.,|lat,"Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,",|,,,fine vellum ;,Extent: 34 leaves : fine vellum ; 252 x 179mm.,,2022-04-12T18:29:35-04:00,2020-01-15,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-030.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 032.|99900477831501852","",,"",,1401-1450,1401^1450,15,http://vocab.getty.edu/aat/300404465,,,"","",De Officiis.,"","","Manuscripts, Latin (medieval and modern).","",Manicules.,"",,"","Ethics--Early works to 1800.|Jugurthine War, 111-105 B.C--Early works to 1800.|Manuscripts, Medieval--Oregon--Eugene.|Ethics.|Manuscripts, Medieval.|Rome--History--Conspiracy of Catiline, 65-62 B.C.|Oregon--Eugene.|Rome (Empire)",,"Cicero, Marcus Tullius,","",,"","",,"","",,In Latin.,|lat,"Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,",|,,,paper ;,Extent: 181 leaves : paper ; 148 x 215 mm bound to 150 x 220 mm.,,2022-04-12T18:29:35-04:00,2020-03-28,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-031.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 040.|99900477831601852","",,"",,1401-1425,1401^1425,15,http://vocab.getty.edu/aat/300404465,,,"","",Argumenta.,"","","Manuscripts, Latin (medieval and modern).","","","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"Cicero, Marcus Tullius,","",,"","",,"","",,In Latin.,|lat,"Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,",|,,,paper ;,Extent: 119 leaves : paper ; 220 x 288 mm. bound to 225 x 300 mm.,,2022-04-12T18:29:35-04:00,2020-05-20,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-032.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 036.|99900477831701852","",,"",,1440,1440,15,http://vocab.getty.edu/aat/300404465,,,"","",Tractatus de militia ;,"","","Manuscripts, Latin (medieval and modern).","","","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"","",,"","",,"","",,In Latin.,|lat,"Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,",|,,,paper ;,Extent: 200 leaves : paper ; 205 x 282 mm bound to 207 x 283 mm.,,2022-04-12T18:29:35-04:00,2020-03-08,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-033.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 035.|99900477831801852","",,"",,1201-1300,1201^1300,13,http://vocab.getty.edu/aat/300404505,,,"","",Sermones de Tempore et de Sanctis; Summa Sermonum (fragment).,"","","Manuscripts, Latin (medieval and modern).","","",Sermons.,,"","Manuscripts, Medieval--Oregon--Eugene.",,"Halgren, John, of Abbeville.","",,"","",,"","",,In Latin.,|lat,"Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,",|,,,vellulm ;,Extent: 61 leaves : vellulm ; 286 x 215mm.,,2022-04-12T18:29:35-04:00,2020-02-26,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-034.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 027.|99900477832201852","",,"",,1290,1290,13,http://vocab.getty.edu/aat/300404505,,,"","",Decretals.,"","","Manuscripts, Latin (medieval and modern).","","","",,"Gregory--IX,--Pope,--approximately 1170-1241.--Decretales D. Gregorii Papæ IX.","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"Gregory IX, Pope, approximately 1170-1241,","",,"","",,"","",,In Latin.,|lat,"Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,",|,,,vellum ;,Extent: 270+1 leaves : vellum ; 310 x 210 mm.,,2022-04-12T18:29:35-04:00,2020-01-15,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-035.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 026.|99900477832301852","",,"",,1101-1200,1101^1200,12,http://vocab.getty.edu/aat/300404504,,,"","",Dialogorum libri IV.,"","","Manuscripts, Latin (medieval and modern).",Hagiographies (works).,"","",,"Gregory--I,--Pope,--approximately 540-604.--Dialogi.","Christian saints--Italy--Biography--Early works to 1800.|Manuscripts, Medieval--Oregon--Eugene.|Christian saints.|Manuscripts, Medieval.|Italy.|Oregon--Eugene.",,"Gregory I, Pope, approximately 540-604.","",,"","",,"","",,In Latin.,|lat,"Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,",|,,,parchment ;,Extent: 124 leaves : parchment ; 160 x 245 mm bound to 165 x 248 mm.,,2022-04-12T18:29:35-04:00,2020-01-15,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-036.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 011.|99900477832401852","",,"",,1201-1250,1201^1250,13,http://vocab.getty.edu/aat/300404505,,,Bible.,"",Scholia in Novem Testamentum.,"","","Manuscripts, Latin (medieval and modern).","","","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"","",,"","",,"","",,In Latin (highly abbreviated).,|lat,"Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,",|,,,vellum ;,Extent: 6 unnumbered leaves : vellum ; 225 x 175 mm.,,2022-04-12T18:29:35-04:00,2020-01-15,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-037.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 062.|99900477833901852","",,"",,1301-1400,1301^1400,14,http://vocab.getty.edu/aat/300404506,,,"","",Historiated initial cut from an illuminated manuscript.,"","","Manuscripts, Latin (medieval and modern).",Historiated initials.,"","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"","",,"","",,"","",,"","","Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,",|,,,parchment ;,Extent: 1 leaf : parchment ; 48 x 50 mm.,,2022-04-12T18:29:35-04:00,2020-05-20,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-038.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 061.|99900477834101852","",,"",,1401-1500,1401^1500,15,http://vocab.getty.edu/aat/300404465,,,Book of hours.,"",Leaf from a French Book of hours.,"","","Manuscripts, Latin (medieval and modern).","","","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,Catholic Church.,"",,"","",,"","",,In Latin.,|lat,"Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,",|,,,paper ;,Extent: 1 leaf : paper ; 144 x 106 mm.,,2022-04-12T18:29:35-04:00,2020-05-20,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-039.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 054.|99900477834201852","",,"",,1375-1400,1375^1400,14,http://vocab.getty.edu/aat/300404506,,,Book of hours.,"",Leaf from a Book of Hours showing nativity scene.,"","","Manuscripts, Latin (medieval and modern).",Miniatures (paintings).,"","",,Jesus Christ--Nativity--In art.|Jesus Christ.,"Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Nativity of Jesus Christ.|Oregon--Eugene.",,Catholic Church.,"",,"","",,"","",,In Latin.,|lat,"Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,",|,,,parchment ;,Extent: 1 leaf : parchment ; 95 x 160 mm (visible) in frame 165 x 240 mm.,,2022-04-12T18:29:35-04:00,2020-05-20,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-040.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 037.|99900477834701852","",,"",,1401-1500,1401^1500,15,http://vocab.getty.edu/aat/300404465,,,"","",Compendium of Logic ;,"","","Manuscripts, Latin (medieval and modern).","","","",,"","Logic--Early works to 1800.|Ethics--Early works to 1800.|Manuscripts, Medieval--Oregon--Eugene.|Ethics.|Logic.|Manuscripts, Medieval.|Oregon--Eugene.",,"","",,"","",,"","",,In Latin.,|lat,"Burgess, Edward Sandford, 1855-1928,|Burgess, Julia,",|,,,rag paper ;,Extent: 326 leaves : rag paper ; 228 x 175 mm.,,2022-04-12T18:29:35-04:00,2020-03-08,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-041.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 88.|99900511979201852","",,"",,1400,1400,15,http://vocab.getty.edu/aat/300404465,,,"","",Leaf from a book of hours.,"","","",Manuscripts (documents),"","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"","",,"","",,"","",,In Latin.,"","","",,,parchment ;,Extent: 1 leaf : parchment ; 137 x 110 mm.,,2022-04-12T18:29:35-04:00,2020-05-11,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-042.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 87.|99900511981701852","",,"",,1301-1400,1301^1400,14,http://vocab.getty.edu/aat/300404506,,,"","",Bible leaf on uterine vellum.,"","","",Manuscripts (documents)|Vellum (parchment),"","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"","",,"","",,"","",,In Latin.,"","","",,,parchment ;,Extent: 1 leaf : parchment ; 200 x 130 mm.,,2022-04-12T18:29:35-04:00,2020-05-11,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-043.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 101.|99900534481101852","",,"",,1401-1500,1401^1500,15,http://vocab.getty.edu/aat/300404465,,,"","",Large leaf from a breviary containing musical notation.,"","","",Manuscripts (documents),"","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"","",,"","",,"","",,In Latin.,"","","",,,parchment ;,Extent: 1 leaf : parchment ; 393 x 280 mm.,,2022-04-12T18:29:35-04:00,2020-05-11,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-044.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 93.|99900559485801852","",,"",,1500,1500,16,http://vocab.getty.edu/aat/300404510,,,"","",Leaf from a vernacular book of hours.,"","","",Manuscripts (documents),"","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"","",,"","",,"","",,In Dutch.,"","","",,,parchment ;,Extent: 1 leaf : parchment ; 135 x 100 mm.,,2022-04-12T18:29:35-04:00,2020-05-11,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-045.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 96.|99900559685101852","",,"",,1500,1500,16,http://vocab.getty.edu/aat/300404510,,,"","",Leaf from a book of hours or breviary.,"","","",Manuscripts (documents),"","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"","",,"","",,"","",,In Latin.,"","","",,,parchment ;,Extent: 1 leaf : parchment ; 205 x 150 mm.,,2022-04-12T18:29:35-04:00,2020-05-11,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-046.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 95.|99900559685201852","",,"",,1500,1500,16,http://vocab.getty.edu/aat/300404510,,,"","",Bifolium from a book of hours.,"","","",Manuscripts (documents),"","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"","",,"","",,"","",,In Latin.,"","","",,,parchment ;,Extent: 2 leaves : parchment ; 141 x 101 mm.,,2022-04-12T18:29:35-04:00,2020-05-11,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-047.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 99.|99900559685301852","",,"",,1500,1500,16,http://vocab.getty.edu/aat/300404510,,,"","",Leaf from a medieval book of sermons.,"","","",Manuscripts (documents),"","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"","",,"","",,"","",,In Latin.,"","","",,,paper ;,Extent: 1 leaf : paper ; 200 x 142 mm.,,2022-04-12T18:29:35-04:00,2020-05-11,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-048.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 98.|99900559685401852","",,"",,1401-1500,1401^1500,15,http://vocab.getty.edu/aat/300404465,,,"","",Leaf from a manuscript breviary.,"","","",Manuscripts (documents),"","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"","",,"","",,"","",,In Latin.,"","","",,,parchment ;,Extent: 1 leaf : parchment ; 171 x 115 mm.,,2022-04-12T18:29:35-04:00,2020-05-11,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-049.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 94.|99900559685501852","",,"",,1500,1500,16,http://vocab.getty.edu/aat/300404510,,,"","",Miniature-size manuscript leaf.,"","","",Manuscripts (documents),"","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"","",,"","",,"","",,In Latin.,"","","",,,parchment ;,Extent: 1 leaf : parchment ; 98 x 80 mm.,,2022-04-12T18:29:35-04:00,2020-05-11,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-050.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 100.|99900559685601852","",,"",,1401-1500,1401^1500,15,http://vocab.getty.edu/aat/300404465,,,"","",Manuscript binding waste.,"","","",Manuscripts (documents),"","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"","",,"","",,"","",,In Latin.,"","","",,,parchment ;,Extent: 1 leaf : parchment ; 315 x 200 mm.,,2022-04-12T18:29:35-04:00,2020-05-11,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-051.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 97.|99900559685701852","",,"",,1201-1300,1201^1300,13,http://vocab.getty.edu/aat/300404505,,,"","",Manuscript Bible leaf.,"","","",Manuscripts (documents),"","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"","",,"","",,"","",,In Latin.,"","","",,,parchment ;,Extent: 1 leaf : parchment ; 151 x 105 mm.,,2022-04-12T18:29:35-04:00,2020-05-11,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-052.xml
,,,marc-xml,Q766145,University of Oregon,"Eugene, OR, Special Collections and University Archives, University of Oregon, MS 92.|99900559685801852","",,"",,1500,1500,16,http://vocab.getty.edu/aat/300404510,,,"","",Calendar leaf from a book of hours or breviary.,"","","",Manuscripts (documents),"","",,"","Manuscripts, Medieval--Oregon--Eugene.|Manuscripts, Medieval.|Oregon--Eugene.",,"","",,"","",,"","",,In Latin.,"","","",,,parchment ;,Extent: 1 leaf : parchment ; 102 x 74 mm.,,2022-04-12T18:29:35-04:00,2020-05-11,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/oregon/oregon-marc-053.xml
