subject_as_recorded,subfield_codes,vocab,source_authority_uri,authorized_label,structured_value,ds_qid
Rāsa literature,a,0,http://id.loc.gov/authorities/subjects/sh93004419,Rāsa literature,http://id.worldcat.org/fast/1102737,Q26885
Rāsa literature,a,fast,http://id.worldcat.org/fast/1102737,Rāsa literature,http://id.worldcat.org/fast/1102737,Q26885
Rasas,a,fast,http://id.worldcat.org/fast/1090196,Rasas,http://id.worldcat.org/fast/1090196,Q26729
Rasas,a,0,http://id.loc.gov/authorities/subjects/sh85111474,Rasas,http://id.worldcat.org/fast/1090196,Q26729
Rasas--Poetry,a--v,0,,Rasas;Poetry,http://id.worldcat.org/fast/1090196;http://id.worldcat.org/fast/1423828,Q26729;Q247
Rawdah Island (Egypt)--History--Early works to 1800,a--x--v,0,,Egypt--Rawdah Island;History;Early works,http://id.worldcat.org/fast/1888088;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q11294;Q6879;Q300
Rawdah Island (Egypt)--History--Early works to 1800.,a--x--v,0,,Egypt--Rawdah Island;History;Early works,http://id.worldcat.org/fast/1888088;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q11294;Q6879;Q300
Reading,a,0,,Reading,http://id.worldcat.org/fast/1090626,Q11145
Reading,a,fast,(OCoLC)fst01090626,Reading,http://id.worldcat.org/fast/1090626,Q11145
Reading.,a,fast,(OCoLC)fst01090626,Reading,http://id.worldcat.org/fast/1090626,Q11145
Reality,a,fast,http://id.worldcat.org/fast/1091244,Reality,http://id.worldcat.org/fast/1091244,Q26832
Reality--Religious aspects--Hinduism,a--x--x,0,,Reality;Hinduism,http://id.worldcat.org/fast/1091244;http://id.worldcat.org/fast/957121,Q26832;Q27213
Real property,a,fast,(OCoLC)fst01091096,Real property,http://id.worldcat.org/fast/1091096,Q161
Real property,a,fast,,Real property,http://id.worldcat.org/fast/1091096,Q161
Real property,a,fast,http://id.worldcat.org/fast/1091096,Real property,http://id.worldcat.org/fast/1091096,Q161
Real property,a,0,http://id.loc.gov/authorities/subjects/sh85111739,Real property,http://id.worldcat.org/fast/1091096,Q161
Real property.,a,fast,http://id.worldcat.org/fast/1091096,Real property,http://id.worldcat.org/fast/1091096,Q161
Real property.,a,0,http://id.loc.gov/authorities/subjects/sh85111739,Real property,http://id.worldcat.org/fast/1091096,Q161
Real property (Islamic law)--Early works to 1800,a--v,0,(uri) http://id.loc.gov/authorities/subjects/sh85111751,Real property (Islamic law);Early works,http://id.worldcat.org/fast/1091176;http://id.worldcat.org/fast/1411636,Q63809;Q300
Real property--England--14th century,a--z--y,0,,Real property;England;Fourteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/933420,Q161;Q320;Q295
Real property--England--14th century.,a--z--y,0,,Real property;England;Fourteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/933420,Q161;Q320;Q295
Real property--England--15th century,a--z--y,0,,Real property;England;Fifteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/923962,Q161;Q320;Q154
Real property--England--15th century.,a--z--y,0,,Real property;England;Fifteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/923962,Q161;Q320;Q154
Real property--England--Cheshire,a--z--z,0,,Real property;England--Cheshire,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1211757,Q161;Q4319
Real property--England--Cheshire.,a--z--z,0,,Real property;England--Cheshire,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1211757,Q161;Q4319
Real property--England--Coddington--History--Sources,a--z--z--x--v,0,,Real property;England;History;Sources,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q161;Q320;Q6879;Q2769
Real property--England--Derbyshire,a--z--z,0,,Real property;England--Derbyshire,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1202650,Q161;Q8373
Real property--England--Derbyshire.,a--z--z,0,,Real property;England--Derbyshire,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1202650,Q161;Q8373
Real property--England--Devon,a--z--z,0,,Real property;England--Devon,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1206047,Q161;Q3609
Real property--England--Devon.,a--z--z,0,,Real property;England--Devon,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1206047,Q161;Q3609
Real property--England--Early works to 1800,a--z--v,0,,Real property;England;Early works,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1411636,Q161;Q320;Q300
Real property--England--East Sussex--Early works to 1800,a--z--z--v,0,,Real property;England--East Sussex;Early works,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1202743;http://id.worldcat.org/fast/1411636,Q161;Q48398;Q300
Real property--England--Lancashire,a--z--z,0,,Real property;England--Lancashire,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204978,Q161;Q4240
Real property--England--Lancashire.,a--z--z,0,,Real property;England--Lancashire,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204978,Q161;Q4240
Real property--England--London--History--14th century--Sources,a--z--z--x--y--v,0,,Real property;England--London;History;Fourteenth century;Sources,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204271;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/933420;http://id.worldcat.org/fast/1423900,Q161;Q38890;Q6879;Q295;Q2769
Real property--England--Nottinghamshire,a--z--z,0,,Real property;England--Nottinghamshire,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1206866,Q161;Q3617
Real property--England--Nottinghamshire.,a--z--z,0,,Real property;England--Nottinghamshire,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1206866,Q161;Q3617
Real property--England--Ringmer--Early works to 1800,a--z--z--v,0,,Real property;England;Early works,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1411636,Q161;Q320;Q300
Real property--England--Somerset--Early works to 1800,a--z--z--v,0,,Real property;England--Somerset;Early works,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1210402;http://id.worldcat.org/fast/1411636,Q161;Q48403;Q300
Real property--England--Staffordshire,a--z--z,0,,Real property;England--Staffordshire,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1202749,Q161;Q48430
Real property--England--Suffolk,a--z--z,0,,Real property;England--Suffolk,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1212535,Q161;Q201
Real property--England--Suffolk.,a--z--z,0,,Real property;England--Suffolk,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1212535,Q161;Q201
Real property--England--To 1500,a--z--y,0,,Real property;England,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1219920,Q161;Q320
Real property--England--To 1500.,a--z--y,0,,Real property;England,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1219920,Q161;Q320
Real property--England--Warwickshire,a--z--z,0,,Real property;England--Warwickshire,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1212375,Q161;Q228
Real property--England--Warwickshire.,a--z--z,0,,Real property;England--Warwickshire,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1212375,Q161;Q228
Real property--France,a--z,0,,Real property;France,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204289,Q161;Q152
Real property--France,a--z,0,http://id.loc.gov/authorities/subjects/sh2008110512,Real property;France,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204289,Q161;Q152
Real property--France.,a--z,0,http://id.loc.gov/authorities/subjects/sh2008110512,Real property;France,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204289,Q161;Q152
Real property--France--16th century,a--z--y,0,,Real property;France;Sixteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1119851,Q161;Q152;Q335
Real property--France--Alençon--Early works to 1800,a--z--z--v,0,,Real property;France--Alençon;Early works,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1222121;http://id.worldcat.org/fast/1411636,Q161;Q67027;Q300
Real property--France--Aveyron--Early works to 1800,a--z--z--v,0,,Real property;France--Aveyron;Early works,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1202975;http://id.worldcat.org/fast/1411636,Q161;Q4258;Q300
Real property--France--Cabrières (Gard)--Early works to 1800,a--z--z--v,0,,Real property;France--Cabrières (Gard);Early works,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1320155;http://id.worldcat.org/fast/1411636,Q161;Q48301;Q300
Real property--France--Carlat--Early works to 1800,a--z--z--v,0,,Real property;France--Carlat;Early works,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1230926;http://id.worldcat.org/fast/1411636,Q161;Q48296;Q300
Real property--France--Early works to 1800,a--z--v,0,,Real property;France;Early works,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1411636,Q161;Q152;Q300
Real property--Germany--North Rhine-Westphalia,a--z--z,0,,Real property;Germany--North Rhine-Westphalia,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1206412,Q161;Q48485
Real property--India--17th century,a--z--y,0,,Real property;India;Seventeenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1210276;http://id.worldcat.org/fast/1113663,Q161;Q26595;Q2771
Real property--Italy,a--z,0,http://id.loc.gov/authorities/subjects/sh2007003986,Real property;Italy,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565,Q161;Q249
Real property--Italy.,a--z,0,http://id.loc.gov/authorities/subjects/sh2007003986,Real property;Italy,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565,Q161;Q249
Real property--Italy--10th century,a--z--y,0,,Real property;Italy;Tenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1147737,Q161;Q249;Q12530
Real property--Italy--10th century.,a--z--y,0,,Real property;Italy;Tenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1147737,Q161;Q249;Q12530
Real property--Italy--13th century,a--z--y,0,,Real property;Italy;Thirteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1150138,Q161;Q249;Q245
Real property--Italy--13th century.,a--z--y,0,,Real property;Italy;Thirteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1150138,Q161;Q249;Q245
Real property--Italy--14th century,a--z--y,0,,Real property;Italy;Fourteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/933420,Q161;Q249;Q295
Real property--Italy--14th century.,a--z--y,0,,Real property;Italy;Fourteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/933420,Q161;Q249;Q295
Real property--Italy--15th century,a--z--y,0,,Real property;Italy;Fifteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/923962,Q161;Q249;Q154
Real property--Italy--15th century.,a--z--y,0,,Real property;Italy;Fifteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/923962,Q161;Q249;Q154
Real property--Italy--16th century,a--z--y,0,,Real property;Italy;Sixteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1119851,Q161;Q249;Q335
Real property--Italy--16th century.,a--z--y,0,,Real property;Italy;Sixteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1119851,Q161;Q249;Q335
Real property--Italy--17th century,a--z--y,0,,Real property;Italy;Seventeenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1113663,Q161;Q249;Q2771
Real property--Italy--17th century.,a--z--y,0,,Real property;Italy;Seventeenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1113663,Q161;Q249;Q2771
Real property--Italy--Bologna--Early works to 1800,a--z--z--v,0,,Real property;Italy--Bologna;Early works,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204551;http://id.worldcat.org/fast/1411636,Q161;Q4842;Q300
Real property--Italy--Carmignano--Early works to 1800,a--z--z--v,0,,Real property;Italy--Carmignano;Early works,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1228549;http://id.worldcat.org/fast/1411636,Q161;Q48313;Q300
Real property--Italy--Carpi--15th century,a--z--z--y,0,,Real property;Italy--Carpi;Fifteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1211351;http://id.worldcat.org/fast/923962,Q161;Q48322;Q154
Real property--Italy--Florence--15th century,a--z--z--y,0,,Real property;Italy--Florence;Fifteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/923962,Q161;Q3604;Q154
Real property--Italy--Florence--15th century.,a--z--z--y,0,,Real property;Italy--Florence;Fifteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/923962,Q161;Q3604;Q154
Real property--Italy--Florence--16th century,a--z--z--y,0,,Real property;Italy--Florence;Sixteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/1119851,Q161;Q3604;Q335
Real property--Italy--Florence--16th century.,a--z--z--y,0,,Real property;Italy--Florence;Sixteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/1119851,Q161;Q3604;Q335
Real property--Italy--Florence--17th century,a--z--z--y,0,,Real property;Italy--Florence;Seventeenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/1113663,Q161;Q3604;Q2771
Real property--Italy--Florence--17th century.,a--z--z--y,0,,Real property;Italy--Florence;Seventeenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/1113663,Q161;Q3604;Q2771
Real property--Italy--Lombardy--Early works to 1800,a--z--z--v,0,,Real property;Italy--Lombardy;Early works,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1213473;http://id.worldcat.org/fast/1411636,Q161;Q42572;Q300
Real property--Italy--Messina--Early works to 1800,a--z--z--v,0,,Real property;Italy--Messina;Early works,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1205024;http://id.worldcat.org/fast/1411636,Q161;Q48441;Q300
Real property--Italy--Naples--10th century,a--z--z--y,0,,Real property;Italy--Naples;Tenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204441;http://id.worldcat.org/fast/1147737,Q161;Q4772;Q12530
Real property--Italy--Naples--10th century.,a--z--z--y,0,,Real property;Italy--Naples;Tenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204441;http://id.worldcat.org/fast/1147737,Q161;Q4772;Q12530
Real property--Italy--Padua--14th century,a--z--z--y,0,,Real property;Italy--Padua;Fourteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204701;http://id.worldcat.org/fast/933420,Q161;Q8260;Q295
Real property--Italy--Padua--15th century,a--z--z--y,0,,Real property;Italy--Padua;Fifteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204701;http://id.worldcat.org/fast/923962,Q161;Q8260;Q154
Real property--Italy--Piacenza--16th century,a--z--z--y,0,,Real property;Italy--Piacenza;Sixteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204555;http://id.worldcat.org/fast/1119851,Q161;Q3510;Q335
Real property--Italy--Pozzuolo del Friuli--Early works to 1800,a--z--z--v,0,,Real property;Italy--Pozzuolo del Friuli;Early works,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1269539;http://id.worldcat.org/fast/1411636,Q161;Q48315;Q300
Real property--Italy--Sora Cornio--14th century,a--z--z--y,0,,Real property;Italy;Fourteenth century,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/933420,Q161;Q249;Q295
Real property--Italy--Turin,a--z--z,0,,Real property;Italy--Turin,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1205152,Q161;Q42576
Real property--Mexico--Temascaltepec Region--Early works to 1800,a--z--z--v,0,,Real property;Mexico--Temascaltepec;Early works,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1287689;http://id.worldcat.org/fast/1411636,Q161;Q67169;Q300
Real property--Mexico--Zempoala--History--18th century--Sources,a--z--z--x--y--v,0,,Real property;Mexico--Zempoala (Hidalgo);History;Eighteenth century;Sources,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1313247;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/904058;http://id.worldcat.org/fast/1423900,Q161;Q66950;Q6879;Q3024;Q2769
Real property--Portugal--Ajuda--History--16th century--Sources,a--z--z--x--y--v,0,,Real property;Portugal;History;Sixteenth century;Sources,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1208476;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1423900,Q161;Q7091;Q6879;Q335;Q2769
Real property--Portugal--Registers--Early works to 1800,a--z--v--v,0,,Real property;Portugal;Registers (Lists);Early works,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1208476;http://id.worldcat.org/fast/1919964;http://id.worldcat.org/fast/1411636,Q161;Q7091;Q7493;Q300
Real property--Scotland--Early works to 1800,a--z--v,0,,Real property;Scotland;Early works,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1206715;http://id.worldcat.org/fast/1411636,Q161;Q38497;Q300
Real property--Scotland--West Lothian--Early works to 1800,a--z--z--v,0,,Real property;Scotland--West Lothian;Early works,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1230873;http://id.worldcat.org/fast/1411636,Q161;Q48399;Q300
Real property--Spain,a--z,0,http://id.loc.gov/authorities/subjects/sh2008110522,Real property;Spain,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1204303,Q161;Q343
