subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label,structured_value,ds_qid
Torah scrolls,0,a,http://id.loc.gov/authorities/subjects/sh85136100,Torah scrolls,http://id.worldcat.org/fast/1152714,Q75116
Torah scrolls,fast,a,http://id.worldcat.org/fast/1152714,Torah scrolls,http://id.worldcat.org/fast/1152714,Q75116
Torah scrolls (Jewish law),0,a,http://id.loc.gov/authorities/subjects/sh85136101,Torah scrolls (Jewish law),http://id.worldcat.org/fast/1152716,Q74999
Torah scrolls (Jewish law),fast,a,http://id.worldcat.org/fast/1152716,Torah scrolls (Jewish law),http://id.worldcat.org/fast/1152716,Q74999
Torah scrolls (Jewish law)--Early works to 1800,0,a--v,,Torah scrolls (Jewish law);Early works,http://id.worldcat.org/fast/1152716;http://id.worldcat.org/fast/1411636,Q74999;Q300
Torah scrolls--Dedication--19th century,0,a--x--y,,Torah scrolls--Dedication;Nineteenth century,http://id.worldcat.org/fast/1152715;http://id.worldcat.org/fast/1037841,Q75454;Q3538
Torah scrolls--Dedication--Early works to 1800,0,a--x--v,,Torah scrolls--Dedication;Early works,http://id.worldcat.org/fast/1152715;http://id.worldcat.org/fast/1411636,Q75454;Q300
Torah scrolls--Early works to 1800,0,a--v,,Torah scrolls;Early works,http://id.worldcat.org/fast/1152714;http://id.worldcat.org/fast/1411636,Q75116;Q300
Torah scrolls--Specimens,0,a--v,,Torah scrolls;Specimens,http://id.worldcat.org/fast/1152714;http://id.worldcat.org/fast/1423861,Q75116;Q239
Torri (Italy)--Pesa River Valley--History--15th century,0,a--z--x--y,,Italy--Torri in Val di Pesa;History;Fifteenth century,http://id.worldcat.org/fast/1294360;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962,Q8347;Q6879;Q154
Torri (Italy)--Pesa River Valley--History--15th century.,0,a--z--x--y,,Italy--Torri in Val di Pesa;History;Fifteenth century,http://id.worldcat.org/fast/1294360;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962,Q8347;Q6879;Q154
Tortona (Italy)--History--16th century,0,a--x--y,,Italy--Tortona;History;Sixteenth century,http://id.worldcat.org/fast/1204864;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851,Q7973;Q6879;Q335
Tortona (Italy)--History--16th century.,0,a--x--y,,Italy--Tortona;History;Sixteenth century,http://id.worldcat.org/fast/1204864;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851,Q7973;Q6879;Q335
Tortosa (Spain)--Early works to 1800,0,a--v,,Spain--Tortosa;Early works,http://id.worldcat.org/fast/1210848;http://id.worldcat.org/fast/1411636,Q48347;Q300
Torture,fast,a,http://id.worldcat.org/fast/1152956,Torture,http://id.worldcat.org/fast/1152956,Q6862
Torture.,fast,a,http://id.worldcat.org/fast/1152956,Torture,http://id.worldcat.org/fast/1152956,Q6862
Torture--Italy,0,a--z,,Torture;Italy,http://id.worldcat.org/fast/1152956;http://id.worldcat.org/fast/1204565,Q6862;Q249
Torture--Italy.,0,a--z,,Torture;Italy,http://id.worldcat.org/fast/1152956;http://id.worldcat.org/fast/1204565,Q6862;Q249
Tosafists--Commentaries--Early works to 1800,0,a--v--v,,Tosafists;Commentaries;Early works,http://id.worldcat.org/fast/1152993;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q75068;Q2812;Q300
Toul (France)--Church history,0,a--x,,France--Toul;Church history,http://id.worldcat.org/fast/1206079;http://id.worldcat.org/fast/860740,Q7980;Q38895
Toul (France)--Church history.,0,a--x,,France--Toul;Church history,http://id.worldcat.org/fast/1206079;http://id.worldcat.org/fast/860740,Q7980;Q38895
Toulouse (France : County)--History--15th century--Economic aspects,0,a--x--y--x,,France--Toulouse (County);History;Fifteenth century,http://id.worldcat.org/fast/1331022;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962,Q4797;Q6879;Q154
Toulouse (France : County)--History--15th century--Economic aspects.,0,a--x--y--x,,France--Toulouse (County);History;Fifteenth century,http://id.worldcat.org/fast/1331022;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962,Q4797;Q6879;Q154
Toulouse (France)--Church history,0,a--x,,France--Toulouse;Church history,http://id.worldcat.org/fast/1206080;http://id.worldcat.org/fast/860740,Q4151;Q38895
Toulouse (France)--Church history.,0,a--x,,France--Toulouse;Church history,http://id.worldcat.org/fast/1206080;http://id.worldcat.org/fast/860740,Q4151;Q38895
Toxicology,fast,a,http://id.worldcat.org/fast/1153364,Toxicology,http://id.worldcat.org/fast/1153364,Q2817
Toxicology.,fast,a,http://id.worldcat.org/fast/1153364,Toxicology,http://id.worldcat.org/fast/1153364,Q2817
Toxicology--Early works to 1800,0,a--v,,Toxicology;Early works,http://id.worldcat.org/fast/1153364;http://id.worldcat.org/fast/1411636,Q2817;Q300
Toxicology--Early works to 1800.,0,a--v,,Toxicology;Early works,http://id.worldcat.org/fast/1153364;http://id.worldcat.org/fast/1411636,Q2817;Q300
Trade--Egypt--History--To 1500,0,a--z--x--y,,Commerce;Egypt;History,http://id.worldcat.org/fast/869279;http://id.worldcat.org/fast/1208755;http://id.worldcat.org/fast/958235,Q146;Q11259;Q6879
Trademark infringement--Early works to 1800,0,a--v,,Trademark infringement;Early works,http://id.worldcat.org/fast/1153886;http://id.worldcat.org/fast/1411636,Q74972;Q300
Traditional medicine,fast,a,http://id.worldcat.org/fast/1153974,Traditional medicine,http://id.worldcat.org/fast/1153974,Q3048
Traditional medicine,0,a,http://id.loc.gov/authorities/subjects/sh85083164,Traditional medicine,http://id.worldcat.org/fast/1153974,Q3048
Traditional medicine.,fast,a,http://id.worldcat.org/fast/1153974,Traditional medicine,http://id.worldcat.org/fast/1153974,Q3048
Traditional medicine--Early works to 1800,0,a--v,,Traditional medicine;Early works,http://id.worldcat.org/fast/1153974;http://id.worldcat.org/fast/1411636,Q3048;Q300
Traditional medicine--Early works to 1800.,0,a--v,,Traditional medicine;Early works,http://id.worldcat.org/fast/1153974;http://id.worldcat.org/fast/1411636,Q3048;Q300
"Traditional medicine--Formulae, receipts, prescriptions",fast,a--x,http://id.worldcat.org/fast/1153975,"Traditional medicine--Formulae, receipts, prescriptions",http://id.worldcat.org/fast/1153975,Q2955
"Traditional medicine--Formulae, receipts, prescriptions",0,a--v,http://id.loc.gov/authorities/subjects/sh85049841,"Traditional medicine;Prescriptions, formulae, receipts, etc.",http://id.worldcat.org/fast/1153974;http://id.worldcat.org/fast/1424054,Q3048;Q3042
"Traditional medicine--Formulae, receipts, prescriptions.",fast,a--x,http://id.worldcat.org/fast/1153975,"Traditional medicine--Formulae, receipts, prescriptions",http://id.worldcat.org/fast/1153975,Q2955
"Traditional medicine--Formulae, receipts, prescriptions.",0,a--v,http://id.loc.gov/authorities/subjects/sh85049841,"Traditional medicine;Prescriptions, formulae, receipts, etc.",http://id.worldcat.org/fast/1153974;http://id.worldcat.org/fast/1424054,Q3048;Q3042
"Traditional medicine--Formulae, receipts, prescriptions--Early works to 1800",0,a--v--v,,"Traditional medicine;Prescriptions, formulae, receipts, etc.;Early works",http://id.worldcat.org/fast/1153974;http://id.worldcat.org/fast/1424054;http://id.worldcat.org/fast/1411636,Q3048;Q3042;Q300
"Traditional medicine--Formulae, receipts, prescriptions--Early works to 1800.",0,a--v--v,,"Traditional medicine;Prescriptions, formulae, receipts, etc.;Early works",http://id.worldcat.org/fast/1153974;http://id.worldcat.org/fast/1424054;http://id.worldcat.org/fast/1411636,Q3048;Q3042;Q300
"Traditional medicine--Japan--19th century--Handbooks, manuals, etc",0,a--z--y--v,,Traditional medicine;Japan;Nineteenth century;Handbooks and manuals,http://id.worldcat.org/fast/1153974;http://id.worldcat.org/fast/1204082;http://id.worldcat.org/fast/1037841;http://id.worldcat.org/fast/1423877,Q3048;Q12622;Q3538;Q212
Traditional medicine--Jews--Early works to 1800,0,a--x--v,,Traditional medicine;Jews;Early works,http://id.worldcat.org/fast/1153974;http://id.worldcat.org/fast/983135;http://id.worldcat.org/fast/1411636,Q3048;Q323;Q300
Traditional medicine--Sri Lanka,0,a--z,,Traditional medicine;Sri Lanka,http://id.worldcat.org/fast/1153974;http://id.worldcat.org/fast/1208730,Q3048;Q27425
Traditional medicine--Turkey,0,a--z,,Traditional medicine;Turkey,http://id.worldcat.org/fast/1153974;http://id.worldcat.org/fast/1208963,Q3048;Q4294
Traditional medicine--Turkey--Early works to 1800,0,a--z--v,,Traditional medicine;Turkey;Early works,http://id.worldcat.org/fast/1153974;http://id.worldcat.org/fast/1208963;http://id.worldcat.org/fast/1411636,Q3048;Q4294;Q300
"Traditional medicine--Turkey--Formulae, receipts, prescriptions--Early works to 1800",0,a--z--x--v,,"Traditional medicine--Formulae, receipts, prescriptions;Turkey;Early works",http://id.worldcat.org/fast/1153975;http://id.worldcat.org/fast/1208963;http://id.worldcat.org/fast/1411636,Q2955;Q4294;Q300
Transfiguration of Jesus Christ,fast,a,http://id.worldcat.org/fast/1355154,Transfiguration of Jesus Christ,http://id.worldcat.org/fast/1355154,Q7743
Transfiguration of Jesus Christ.,fast,a,http://id.worldcat.org/fast/1355154,Transfiguration of Jesus Christ,http://id.worldcat.org/fast/1355154,Q7743
Transmutation (Chemistry)--Manuscripts,0,a--v,,Transmutation (Chemistry);Manuscripts,http://id.worldcat.org/fast/1154874;http://id.worldcat.org/fast/1424060,Q27067;Q331
Transubstantiation,0,a,,Transubstantiation,http://id.worldcat.org/fast/1155448,Q26904
Trapani (Italy)--Sources,0,a--v,,Italy--Trapani;Sources,http://id.worldcat.org/fast/1213027;http://id.worldcat.org/fast/1423900,Q48424;Q2769
Travel,openn-subjects,,,Travel,http://id.worldcat.org/fast/1155558,Q11139
Travel,fast,a,(OCoLC)fst01155558,Travel,http://id.worldcat.org/fast/1155558,Q11139
Travel.,fast,a,(OCoLC)fst01155558,Travel,http://id.worldcat.org/fast/1155558,Q11139
Travel (Islamic law)--Early works to 1800,0,a--v,,Travel (Islamic law);Early works,http://id.worldcat.org/fast/1745978;http://id.worldcat.org/fast/1411636,Q63801;Q300
Travel--Religious aspects--Islam,fast,a--x--x,(OCoLC)fst01155589,Travel--Religious aspects--Islam,http://id.worldcat.org/fast/1155589,Q64191
Travel--Religious aspects--Islam--Early works to 1800,0,a--x--x--v,,Travel--Religious aspects--Islam;Early works,http://id.worldcat.org/fast/1155589;http://id.worldcat.org/fast/1411636,Q64191;Q300
Travel--Taxation--France--Tarascon (Bouches-du-Rhône)--History--14th century--Sources,0,a--x--z--z--x--y--v,,Travel--Taxation;France--Tarascon (Bouches-du-Rhône);History;Fourteenth century;Sources,http://id.worldcat.org/fast/1155600;http://id.worldcat.org/fast/1312823;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/933420;http://id.worldcat.org/fast/1423900,Q67102;Q67100;Q6879;Q295;Q2769
Travel writers--India--Diaries,0,a--z--v,,Travel writers;India;Diaries,http://id.worldcat.org/fast/1201256;http://id.worldcat.org/fast/1210276;http://id.worldcat.org/fast/1423794,Q55301;Q26595;Q55302
Treatise,openn-keywords,,,treatises,http://vocab.getty.edu/aat/300026681,Q160
Treatise,openn-subjects,,,treatises,http://vocab.getty.edu/aat/300026681,Q160
Treatises,aat,a,http://vocab.getty.edu/aat/300026681,treatises,http://vocab.getty.edu/aat/300026681,Q160
Tree worship,fast,a,http://id.worldcat.org/fast/1155977,Tree worship,http://id.worldcat.org/fast/1155977,Q26653
Tree worship--India,0,a--z,,Tree worship;India,http://id.worldcat.org/fast/1155977;http://id.worldcat.org/fast/1210276,Q26653;Q26595
Tree worship--India--Early works to 1800,0,a--z--v,,Tree worship;India;Early works,http://id.worldcat.org/fast/1155977;http://id.worldcat.org/fast/1210276;http://id.worldcat.org/fast/1411636,Q26653;Q26595;Q300
Tree worship--Religious aspects,0,a--x,,Tree worship,http://id.worldcat.org/fast/1155977,Q26653
Tres Juncos (Spain)--Genealogy,0,a--v,,Genealogy,http://id.worldcat.org/fast/1423818,Q183
Tres Juncos (Spain)--History--16th century--Sources,0,a--x--y--v,,History;Sixteenth century;Sources,http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1423900,Q6879;Q335;Q2769
Treviso (Italy)--History--Early works to 1800,0,a--x--v,,Italy--Treviso;History;Early works,http://id.worldcat.org/fast/1204504;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q3640;Q6879;Q300
Treviso (Italy)--Politics and government--Sources,0,a--x--v,,Italy--Treviso;Politics and government;Sources,http://id.worldcat.org/fast/1204504;http://id.worldcat.org/fast/1919741;http://id.worldcat.org/fast/1423900,Q3640;Q2818;Q2769
Treviso (Italy)--Politics and government--Sources.,0,a--x--v,,Italy--Treviso;Politics and government;Sources,http://id.worldcat.org/fast/1204504;http://id.worldcat.org/fast/1919741;http://id.worldcat.org/fast/1423900,Q3640;Q2818;Q2769
Trials,fast,a,http://id.worldcat.org/fast/1156290,Trials,http://id.worldcat.org/fast/1156290,Q6967
Trials.,fast,a,http://id.worldcat.org/fast/1156290,Trials,http://id.worldcat.org/fast/1156290,Q6967
Trials (Blasphemy),fast,a,http://id.worldcat.org/fast/1156308,Trials (Blasphemy),http://id.worldcat.org/fast/1156308,Q4854
Trials (Blasphemy)--France--Early works to 1800,0,a--z--v,,Trials (Blasphemy);France;Early works,http://id.worldcat.org/fast/1156308;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1411636,Q4854;Q152;Q300
Trials (Blasphemy)--France--Early works to 1800.,0,a--z--v,,Trials (Blasphemy);France;Early works,http://id.worldcat.org/fast/1156308;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1411636,Q4854;Q152;Q300
Trials (Heresy),fast,a,http://id.worldcat.org/fast/1156341,Trials (Heresy),http://id.worldcat.org/fast/1156341,Q4157
Trials (Heresy)--Germany,0,a--z,,Trials (Heresy);Germany,http://id.worldcat.org/fast/1156341;http://id.worldcat.org/fast/1210272,Q4157;Q3032
Trials (Heresy)--Germany.,0,a--z,,Trials (Heresy);Germany,http://id.worldcat.org/fast/1156341;http://id.worldcat.org/fast/1210272,Q4157;Q3032
Trials (Heresy)--Poland,0,a--z,,Trials (Heresy);Poland,http://id.worldcat.org/fast/1156341;http://id.worldcat.org/fast/1206891,Q4157;Q4840
Trials (Heresy)--Poland.,0,a--z,,Trials (Heresy);Poland,http://id.worldcat.org/fast/1156341;http://id.worldcat.org/fast/1206891,Q4157;Q4840
Trials (Heresy)--Spain,0,a--z,,Trials (Heresy);Spain,http://id.worldcat.org/fast/1156341;http://id.worldcat.org/fast/1204303,Q4157;Q343
Trials (Heresy)--Spain.,0,a--z,,Trials (Heresy);Spain,http://id.worldcat.org/fast/1156341;http://id.worldcat.org/fast/1204303,Q4157;Q343
Trials (Heresy)--Spain--History--16th century--Sources,0,a--z--x--y--v,,Trials (Heresy);Spain;History;Sixteenth century;Sources,http://id.worldcat.org/fast/1156341;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1423900,Q4157;Q343;Q6879;Q335;Q2769
Trials (Murder),fast,a,http://id.worldcat.org/fast/1156368,Trials (Murder),http://id.worldcat.org/fast/1156368,Q6924
Trials (Murder)--France--Metz,0,a--z--z,,Trials (Murder);France--Metz,http://id.worldcat.org/fast/1156368;http://id.worldcat.org/fast/1206078,Q6924;Q7737
Trials (Murder)--Italy,0,a--z,,Trials (Murder);Italy,http://id.worldcat.org/fast/1156368;http://id.worldcat.org/fast/1204565,Q6924;Q249
Trials (Murder)--Italy.,0,a--z,,Trials (Murder);Italy,http://id.worldcat.org/fast/1156368;http://id.worldcat.org/fast/1204565,Q6924;Q249
Trials (Witchcraft)--Early works to 1800,0,a--v,,Trials (Witchcraft);Early works,http://id.worldcat.org/fast/1156425;http://id.worldcat.org/fast/1411636,Q17489;Q300
Trials (Witchcraft)--Early works to 1800.,0,a--v,,Trials (Witchcraft);Early works,http://id.worldcat.org/fast/1156425;http://id.worldcat.org/fast/1411636,Q17489;Q300
Trials (Witchcraft)--Mexico,0,a--z,,Trials (Witchcraft);Mexico,http://id.worldcat.org/fast/1156425;http://id.worldcat.org/fast/1211700,Q17489;Q7744
Trials--Italy,0,a--z,,Trials;Italy,http://id.worldcat.org/fast/1156290;http://id.worldcat.org/fast/1204565,Q6967;Q249
Trials--Italy.,0,a--z,,Trials;Italy,http://id.worldcat.org/fast/1156290;http://id.worldcat.org/fast/1204565,Q6967;Q249
Trials--Italy--Early works to 1800,0,a--z--v,,Trials;Italy;Early works,http://id.worldcat.org/fast/1156290;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1411636,Q6967;Q249;Q300
Trials--Italy--Early works to 1800.,0,a--z--v,,Trials;Italy;Early works,http://id.worldcat.org/fast/1156290;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1411636,Q6967;Q249;Q300
Trials--Mexico,0,a--z,,Trials;Mexico,http://id.worldcat.org/fast/1156290;http://id.worldcat.org/fast/1211700,Q6967;Q7744
Trials--Mexico.,0,a--z,,Trials;Mexico,http://id.worldcat.org/fast/1156290;http://id.worldcat.org/fast/1211700,Q6967;Q7744
Trigonométrie--Ouvrages avant 1800,6,a--v,,Trigonometry;Early works,http://id.worldcat.org/fast/1156713;http://id.worldcat.org/fast/1411636,Q7784;Q300
Trigonométrie--Problèmes et exercices,6,a--v,,Trigonometry;Problems and exercises,http://id.worldcat.org/fast/1156713;http://id.worldcat.org/fast/1423783,Q7784;Q11131
Trigonometry,fast,a,,Trigonometry,http://id.worldcat.org/fast/1156713,Q7784
Trigonometry,fast,a,http://id.worldcat.org/fast/1156713,Trigonometry,http://id.worldcat.org/fast/1156713,Q7784
Trigonometry.,fast,a,http://id.worldcat.org/fast/1156713,Trigonometry,http://id.worldcat.org/fast/1156713,Q7784
Trigonometry--Early works to 1800,0,a--v,,Trigonometry;Early works,http://id.worldcat.org/fast/1156713;http://id.worldcat.org/fast/1411636,Q7784;Q300
Trigonometry--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh2010117109,Trigonometry;Early works,http://id.worldcat.org/fast/1156713;http://id.worldcat.org/fast/1411636,Q7784;Q300
Trigonometry--Early works to 1800.,0,a--v,http://id.loc.gov/authorities/subjects/sh2010117109,Trigonometry;Early works,http://id.worldcat.org/fast/1156713;http://id.worldcat.org/fast/1411636,Q7784;Q300
"Trigonometry--Problems, exercises, etc",0,a--v,,Trigonometry;Problems and exercises,http://id.worldcat.org/fast/1156713;http://id.worldcat.org/fast/1423783,Q7784;Q11131
Trinity,fast,a,http://id.worldcat.org/fast/1156777,Trinity,http://id.worldcat.org/fast/1156777,Q4959
Trinity.,fast,a,http://id.worldcat.org/fast/1156777,Trinity,http://id.worldcat.org/fast/1156777,Q4959
Trinity--Art--Early works to 1800,0,a--v--v,,Trinity;Art;Early works,http://id.worldcat.org/fast/1156777;http://id.worldcat.org/fast/1423702;http://id.worldcat.org/fast/1411636,Q4959;Q38573;Q300
