name_as_recorded,role,name_agr,source_authority_uri,instance_of_add,authorized_label_add,structured_value_add,ds_id_add,ds_qid_add,instance_of,authorized_label,structured_value,ds_qid
"Makkūdī, ʻAbd al-Raḥmān ibn ʻAlī, -1404 or 1405",author,مكودي، عبد الرحمن بن علي، -1404 or 1405,,,,,,,human,ʿAbd-ar-Raḥmān Ibn-ʿAlī al- Makkūdī,Q60827863,Q12370
"Rayḥān Āghā ibn ʻAbd Allāh, -1606",author,ريحان آغا بن عبد الله، -1606,,human,Rayḥān Āghā ibn ʻAbd Allāh,Q131398968,DSNAME7933,Q68543,,,,
"Zabādī, Muḥammad ibn Muḥammad, active 17th century",scribe,زبادي، محمد بن محمد، active 17th century,,human,Muḥammad ibn Muḥammad Zabādī,Q131748664,DSNAME7934,Q68544,,,,
"Ṣabbāgh, Muḥammad ibn Muḥammad, active 16th century",author,صباغ، محمد بن محمد، active 16th century,,human,Muḥammad ibn Muḥammad Ṣabbāgh,Q131748665,DSNAME7935,Q68545,,,,
"Sharīf, ʻAbd al-Raḥmān ibn Aḥmad, active 19th century",scribe,شريف، عبد الرحمن بن احمد، active 19th century,,human,ʻAbd al-Raḥmān ibn Aḥmad Sharīf,Q131748666,DSNAME7936,Q68546,,,,
"Ibn Hishām, ʻAbd Allāh ibn Yūsuf, 1309-1360",author,ابن هشام، عبد الله بن يوسف، 1309-1360,http://id.loc.gov/authorities/names/n82220489,,,,,,human,Ibn Hisham Al-Ansari,Q6538102,Q3796
"Qūshjī, ʻAlī ibn Muḥammad, -1474 or 1475",author,قوشجي، علي بن محمد، -1474 or 1475,http://id.loc.gov/authorities/names/nr90029107,,,,,,human,Ali Qushji,Q423644,Q3203
"Ḥimṣī, Muḥammad ibn Khuḍarī, active 18th century",scribe,حمصي، محمد بن خضري، active 18th century,,human,Muḥammad ibn Khuḍarī Ḥimṣī,Q131748667,DSNAME7937,Q68547,,,,
"Qūsh Aṭası, ʻIṣmat Aḥmad",author,قوش اطسى، عصمة احمد,,,,,,,,,,
"Zaynīʹzādah, Ḥusayn ibn Aḥmad, -1754 or 1755",author,زينيزادة، حسين بن احمد، -1754 or 1755,,,,,,,human,Ḥusayn ibn Aḥmad Zaynīʹzādah,Q122947969,Q12371
"Aṭahʹlī, Muṣṭafá ibn Ḥamzah, active 17th century",author,اطه‌لي، مصطفى بن حمزة، active 17th century,,,,,,,human,Muṣṭafá ibn Ḥamzah Aṭahʹlī,Q121322648,Q12372
Muḥammad Shākir ibn Kāmilī Ismāʻīl,scribe,محمد شاكر بن كاملي اسماعيل,,,,,,,,,,
"Zaynīʹzādah, Ḥusayn ibn Aḥmad, -1754 or 1755",author,زيني‌زادة، حسين بن احمد، -1754 or 1755,,,,,,,human,Ḥusayn ibn Aḥmad Zaynīʹzādah,Q122947969,Q12371
"Bābā Ṭāghī, ʻUthmān ibn ʻAlī, active 18th century",scribe,بابا طاغي، عثمان بن علي، active 18th century,,human,ʻUthmān ibn ʻAlī Bābā Ṭāghī,Q131748668,DSNAME7938,Q68548,,,,
"Ṣubūjahʹwī, Muḥammad ibn Muḥammad, -1758 or 1759",author,صبوجه‌وي، محمد بن محمد، -1758 or 1759,,,,,,,human,Muḥammad ibn Muḥammad Ṣubūjahʹwī,Q129951564,Q54198
"Ghunaymī, Aḥmad ibn Muḥammad, -1634",author,غنيمي، احمد بن محمد، -1634,http://id.loc.gov/authorities/names/n89188849 http://id.loc.gov/authorities/names/n89188849 http://viaf.org/viaf/sourceID/LC%7cn89188849,,,,,,human,Aḥmad ibn Muḥammad Ghunaymī,Q122946952,Q12311
"Būlawī, ʻĪsá ibn ʻAlī, active 17th century-18th century",author,بولوي، عيسى بن علي، active 17th century-18th century,,human,ʻĪsá ibn ʻAlī Būlawī,Q131748669,DSNAME7939,Q68549,,,,
"Baytūshī, ʻAbd Allāh ibn Muḥammad, 1748 or 1749-1806 or 1807",author,بيتوشي، عبد الله بن محمد، 1748 or 1749-1806 or 1807,,human,ʻAbd Allāh ibn Muḥammad Baytūshī,Q124748339,DSNAME7940,Q68550,,,,
"Ibn Wāṣil, Muḥammad ibn Sālim, 1207 or 1208-1297 or 1298",author,ابن واصل، محمد بن سالم، 1207 or 1208-1297 or 1298,,,,,,,human,Ibn Wasil,Q174325,Q12374
"Qabbānī, Abū al-Ḥasan ibn Abī al-Yusr",scribe,قباني، ابو الحسن بن ابي اليسر,,,,,,,,,,
"Khalfāwī, ʻAlī ibn Muḥammad, active 18th century",scribe,خلفاوي، علي بن محمد، active 18th century,,human,ʻAlī ibn Muḥammad Khalfāwī,Q131748670,DSNAME7941,Q68551,,,,
