row_index,workflow_history,name_as_recorded,role,name_agr,source_authority_uri,authorized_label,instance_of,structured_value
771,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.549Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.981Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.189Z","Qusṭanṭīn ibn Lūdūlf,",former owner.,قسطنطين بن لودولف.,,,,
772,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.549Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.981Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.189Z","Quṭb al-Dīn al-Iznīqī, Muḥammad ibn Muḥammad, d. 1418.",author,,,,,
773,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.549Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.981Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.189Z","Quṭb al-Shīrāzī, Maḥmūd ibn Masʻūd, 1236 or 1237-1310 or 1311.",author,قطب الشيرازي، محمود بن مسعود، 1236 أو 1237-1310 أو 1311.,,Qutb al-Din al-Shirazi,human,Q729903
774,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.549Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.981Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.189Z","Quṭb al-Taḥtānī, Muḥammad ibn Muḥammad, 1294 or 1295-1364 or 1365.",author,قطب التحتاني، محمد بن محمد، 1294 أو 1295-1364 أو 1365.,,Muḥammad ibn Muḥammad Quṭb al-Taḥtānī,human,Q12233267
775,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.549Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.981Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z","Qūnawī, ʻAlī.",author,,,,,
776,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.549Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.981Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z",Rabanus Maurus,author,,,Rabanus Maurus,human,Q160441
777,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.549Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.981Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z","Rabanus Maurus, Archbishop of Mainz, 784?-856,",author.,,,Rabanus Maurus,human,Q160441
778,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.549Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.981Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z",Rajab ʻAlī Beg.,author,رجب علی بیگ.,,Rajab ʻAlī Beg Surūr,human,Q7512157
779,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.549Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.981Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z","Rajbānī, Muṣṭafā ibn Salīm ibn ʻAbd al-Qādir,",former owner.,رجباني، مصطفا بن سليم بن عبد القادر.,,,,
780,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.549Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.981Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z","Raphael de Mediolano, Frater",former owner,,,,,
781,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.549Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.981Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z","Raqqī, Ibrāhīm ibn Aḥmad, 1249 or 1250-1303 or 1304.",author,,http://id.loc.gov/authorities/names/nr93038801,Ibrāhīm Ibn-Aḥmad ar- Raqqī,human,Q60844447
782,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.549Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.981Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z","Rawghanī, Muḥammad Ṣāliḥ ibn Muḥammad Bāqir, -1632 or 1633.",author,روغنى، محمد صالح بن محمد باقر، - -1632 or 1633.,,,,
783,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.549Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.981Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z",Raymond of Pennafort,author,,,Raymond of Penyafort,human,Q318980
784,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.549Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.981Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z","Raymond, of Peñafort, Saint, 1175?-1275.",author,,,Raymond of Penyafort,human,Q318980
785,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.549Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.981Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z","Rājārāmabhaṭṭa,",former owner.,,,,,
786,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.549Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.981Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z",Rāmānandasarasvatī.,author,,,Rāmānandasarasvatī,human,Q94635099
787,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.549Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.982Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z","Rāzī, Muḥammad ibn Abī Bakr, active 1261.",author,,http://id.loc.gov/authorities/names/n82240060,,,
788,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.549Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.982Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z","Received ca. 1928 from estate of Henry Janeway Hardenbergh (i.e., the architect of this name who d. 1919?). Earlier manuscript call number: BA (St. Agathe at Aschafensburg, Church of).",former owner,,,,,
789,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.549Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.982Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z","Recovered from use as a pastedown in Boethius, De consolatione philosophiae Louvain, 1487, bound in Oxford by the binder who used Gibson’s roll XII; Sotheby’s, 5 February 1951, lot 54; Gaston Ruddoff, of Santiago, Chile; acquired from his family by the Lilly Library.",former owner,,,,,
790,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.549Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.982Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z","Regiomontanus, Joannes, 1436-1476.",author,,,Regiomontanus,human,Q76365
791,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.549Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.982Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z","Removed from the binding of Summerfield C416 (Bacci, De naturali, Rome, 1597)",former owner,,,,,
792,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.549Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.982Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z","Rev. Henry Drury (1778-1841); Sir Thomas Phillipps (1792-1872), his n. 9252; J. Martini (cat. XIX, n. 20*); bequest of James K. Moffitt to the Bancroft Library UC Berkeley (1956). Previous call numbers MAR 30, 2MS PA S6P2.",former owner,,,,,
793,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.549Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.982Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z",Rev. J. C. Jackson,former owner,,,,,
794,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.549Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.982Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z",Richard Rolle,author,,,Richard Rolle,human,Q2345308
795,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.549Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.982Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z","Richard, of St. Victor, -1173",author,,http://id.loc.gov/authorities/names/n79076053.html,Richard of Saint Victor,human,Q1344799
796,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.549Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.982Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z","Richard, of St. Victor, -1173.",author,,,Richard of Saint Victor,human,Q1344799
797,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.549Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.982Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z","Richardson, Thomas F.",former owner,,,,,
798,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.549Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.982Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z","Robert Lang; his sale, Evans, (17 November 1828, lot 2337), to Payne; Sir Thomas Phillipps (1792-1872), his n. 3636; acquired by the Bancroft Library, UC Berkeley from Sotheby's (25 November 1969, lot 468). Previous call number f2MS PQ1533 T57.",former owner,,,,,
799,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.551Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.982Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z","Robert de Hangest; Beauvais Cathedral; Brölemann sale at Sotheby's, 5 May 1926, lot 161; Otto F. Ege (1888-1951); acquired (as gift from class of 1936?) by Rutgers' Douglass Library; transfer in 1997. Earlier call number (Douglass Library): ND3375.F889. Related leaves exist in various institutions.",former owner,,,,,
800,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.551Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.982Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z",Roberto Caraccioli,author,,,Roberto Caracciolo,human,Q15430545
801,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.551Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.982Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z","Robinson, Philip,",former owner.,,,,,
802,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.551Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.982Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z",Roffredus Beneventanus,author,,,Roffredo Epifanio,human,Q3940064
803,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.551Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.982Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z","Rosenbach, A. S. W. (Abraham Simon Wolf), 1876-1952",former owner,,,A. S. W. Rosenbach,human,Q3663160
804,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.551Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.982Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z","Rosenthal, antiquarian bookdealer in Munich; Adolph Sutro (1830-1898), mayor of San Francisco.",former owner,,,,,
805,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.386Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.551Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.982Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z","Rudradeva, 18th cent.",author,,,,,
806,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.387Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.551Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.982Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z",Saccano arms at foot of f. 15r; owner's inscription at foot of f. 1r with the name of Paulus Gallus; from the library of Don Mattheus de Barresio dated 1531 on f. 309r.,former owner,,,,,
807,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.387Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.551Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.982Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z","Sacro Bosco, Joannes de, active 1230.",author,,,Johannes de Sacrobosco,human,Q433841
808,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-24T01:51:33.387Z | NAME RECON STEP 3: START HUMAN RECON 2022-05-24T02:03:41.866Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:04:57.551Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-05-24T02:13:30.181Z | NAME RECON STEP 6: START ORG RECON 2022-05-24T02:26:02.462Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-05-24T02:27:18.982Z | NAME RECON STEP 9: FINALIZED 2022-05-24T02:29:25.190Z","Saffārīnī, Muḥammad ibn Aḥmad, 1702 or 1703-1774.",author,,http://id.loc.gov/authorities/names/n85212066,"Saffārīnī, Muḥammad ibn Aḥmad",human,Q12240064
