row_index,workflow_history,name_as_recorded,role,name_agr,source_authority_uri,instance_of,authorized_label,structured_value
890,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.270Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.211Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.137Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z","St. George, Henry, 1581-1644","former owner.; Phillipps, Thomas, Sir, 1792-1872,former owner.; Fenwick, Thomas FitzRoy Phillipps, 1856-1938,former owner.; Cline Collection.",,,human,Henry St George,Q5728579
891,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.211Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.137Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z","Stanitz, John D",former owner.,,,,,
892,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.211Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.137Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z","Stuart, William, 1798-1874",former owner,,,human,William Stuart,Q8018938
893,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.211Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.137Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z",Suetonius,author,,,human,Suetonius,Q10133
894,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.211Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.137Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z",Suetonius (Gaius Suetonius Tranquillus),author,,,human,Suetonius,Q10133
895,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.211Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.137Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z",Sulaymān ibn Yūsuf ibn Sulaymān,scribe.,سليمان بن يوسف بن سليمان,,,,
896,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.211Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.137Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z",Sulpicius Severus,author,,,human,Sulpicius Severus,Q336704
897,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.211Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.137Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z","Sunbulī, Muḥammad Darvīsh Nūr al-Dīn, active 1862",former owner.,سنبلى، محمد درويش نور الدين، active 1862,,,,
898,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.137Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z","Sunbulī, Muḥammad Darvīsh Nūr al-Dīn, active 1862",former owner.,سنبلي، محمد درويش نور الدين، active 1862,,,,
899,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.137Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z",Surkhāb,author,سرخاب,,,,
900,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.137Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z","Survived as part of a binding with title ""Bulle unionis fratrum minorum""; acquired in 2000 from H.P. Kraus.",former owner,,,,,
901,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.137Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z","Survived as part of a binding; ""From Drew Theological. Seminary, March 31--1893."" Earlier call number: Ac. 3660.",former owner,,,,,
902,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.137Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z",Survived as part of a binding; acquired from H.P. Kraus by Karl F. Morrison (b. 1936); his gift in 2003.,former owner,,,,,
903,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.137Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z",Survived as part of a binding; acquired in 2000 from H.P. Kraus,former owner,,,,,
904,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.137Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z",Survived as part of a binding; acquired in 2000 from H.P. Kraus.,former owner,,,,,
905,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.137Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z",Survived as part of a binding?; probably in library for many decades.,former owner,,,,,
906,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.137Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z","Sutherland, George Granville Leveson-Gower, Duke of, 1758-1833",former owner,,,human,"George Leveson-Gower, 1st Duke of Sutherland",Q332722
907,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.137Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z","Suyūṭī, 1445-1505",author,,http://id.loc.gov/authorities/names/n80081636,human,Jalal al-Din al-Suyuti,Q468432
908,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.137Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z",Swarthmore College,former owner.,,,organization,Swarthmore College,Q1378320
909,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.137Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z","Sylvester II, Pope, ca. 945-1003",author,,,human,Sylvester II,Q172383
910,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.137Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z",Śaṅkarācārya,author,,,human,Adi Shankara,Q180967
911,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.137Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z","Ṣabrī, ʻAbd al-Raḥmān ibn Aḥmad, d. 1726 or 7",author,,,,,
912,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.137Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z","Ṣāḥibdād, Sayyid ʻImād al-Dīn ibn Sayyid Mubārak",scribe.,صاحب‌داد، سيد عماد الدىن بن سيد مبارک,,,,
913,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.137Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z","Ṣidqī, Khalīl",scribe.,صدقي، خليل,,,,
914,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.137Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z","Talaru family (late 15th century); ""Charles (?) amedee de martinengue 1660""; Jean Thomas Aubry (18th century); gift of James K. Moffitt to the Bancroft Library UC Berkeley, 1956. Previous call numbers, MAR 41, 2MS BX2080 1400.",former owner,,,,,
915,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.137Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z","Tardif, Guillaume, b. 1440",author,,,human,Guillaume Tardif,Q15966959
916,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.137Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z","Tatavī, Muḥammad Fāz̤il ibn Abū al-Faz̤l, active 1698",scribe.,تتوى، محمد فاضل بن ابو الفضل، active 1698،,,,,
917,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.137Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z",Terence,author,,,human,Terence,Q172048
918,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.137Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z",Terence,author.,,,human,Terence,Q172048
919,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.138Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z","The Abbey of St-Vaast in Arras; Sir Thomas Phillips (1792-1872), part of his MS 22229; from the collection of specimen leaves formed by Messrs. W.H. Robinson, who bought the residue of the Phillips Library in 1945-46, sold by them to George A. Poole in 1947, and acquired by the Lilly Library with the Poole Collection in 1958.",former owner,,,,,
920,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.138Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z","The Augustinian nunnery of Sankt Maria Magdalena, Hildesheim, founded 1224 and suppressed at the Reformation; sale by Karl & Faber, Munich, 25 June 1963, lot 4; acquired by the Lilly Library from Lathrop Harper, New York, 1968.",former owner,,,,,
921,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.138Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z","The Cistercian abbey of Hautecombe, diocese of Geneva, suppressed in 1792; acquired in or after 1796 by Giacinto della Torre, P.S.A. (1747-1814), canon and later archbishop of Turin 1805-14, who gave it to the biblioteca del Semainario metropolitano, Turin, the library was dispersed c. 1954; the present two leaves were bought by George A. Poole in 1954 from C.A. Stonehill; acquired by the Lilly Library with the Poole Collection in 1958.",former owner,,,,,
922,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.138Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z","The Cistercian(?) parent manuscript was owned by Arnold Mettler, St Gall; acquired by Otto F. Ege in 1948 and dismembered; some leaves were no. 2 in one of his portfolios, these and others are now widely scattered",former owner,,,,,
923,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.138Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.332Z","The Dominican convent of Poissy, on the Seine, near Paris, probably there by c. 1360 and certainly at Poissy by the late fifteenth century; Tregaskis cat. 466 (June 1900), no. 489, cat. 472 (September 1900), no. 601, and cat. 479 (December 1900), no. 623; William Harris Arnold (1854-1924), with his bookplate; his sale, Anderson, New York, 10 November 1924, lot 601; C. L. Ricketts; acquired by the Lilly Library with the Ricketts Collection in 1961.",former owner,,,,,
924,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.138Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.333Z","The Dominican convent of Sankt Katharina in Nuremberg (founded 1296, suppressed 1803), with their contemporary inscription inside the upper cover, ""das puch gehort in das Closter zu Sant katharein prediger orden in Nurenberg"" (see below); Alexander Augustus Smets (1795-1862), of Savannah, GA, bought in February 1839 (signature on fol. 1r); his sale, Leavitt, New York, 25 May 1868, lot 1461; Catalogue of a Private Library, Containing an Exceedingly Valuable Collection of Fine-Art and Illustrated Books, Illuminated Manuscripts, Original Drawings, &c, &c identified in the Grolier Club copy as being the library of E. Tasker, Leavitt, New York, 3 March 1880, lot 620; C. L. Ricketts; acquired by the Lilly Library with the Ricketts Collection in 1961.",former owner,,,,,
925,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.138Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.333Z","The Earl of Hopetoun sale (London, 1889, n. 402) to Matthews. Given to the Grolier Club in 1905 by Daniel B. Fearing.",former owner,,,,,
926,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.138Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.333Z","The Olivetan abbey of Santi Angelo e Nicolò in Villanova Sillaro, near Lodi; C. L. Ricketts, and acquired by the Lilly Library with the Ricketts Collection in 1961.",former owner,,,,,
927,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.138Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.333Z","The Scuola di Purificatione della Vergine Maria e di Sancto Zenobio, in Florence (founded 1427, closed c. 1802); Charles Fairfax-Murray (1849-1919), with his booklabel; Charles William Dyson Perrins (1864-1958), with his bookplate and ticket, with numbers ‘36’ and ‘62’; his sale, Sotheby’s, 9 December 1958, lot 18, to Breslauer; his cat. 92 (1960), no. 12; Lathrop C. Harper Inc., and acquired by the Lilly Library with the Harper stock, given by Mrs. Juana Mendel in November 1967.",former owner,,,,,
928,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.138Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.333Z","The abbey of Saint Maximin in Treir (founded c. 500, supressed 1802); Fritz Rörig (1882-1952), of Berlin, bought in Keil (where he taught 1923-35); bought from his widow in 1953 by H.P. Kraus and sold by him in January 1954 to George A. Poole; acquired by the Lilly Library with the Poole Collection in 1958.",former owner,,,,,
929,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-16T14:07:18.136Z | NAME RECON STEP 3: START HUMAN RECON 2022-07-16T14:14:14.271Z | NAME RECON STEP 4: KNOWN HUMAN APPLIED 2022-07-16T14:20:41.212Z | NAME RECON STEP 6: START ORG RECON 2022-07-16T14:43:29.138Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2022-07-16T14:46:06.305Z | NAME RECON STEP 9: FINALIZED 2022-07-16T14:46:45.333Z","The arms on fol. 1r are flanked by the initials ‘A’ and ‘M’, similar to but not precisely identical with those of Marin, of Genoa, and Marini, of Naples; Payne and Foss, their cat. May 1825, no. 83; Sir Thomas Phillipps (1792-1872), bought from Payne, his MS 4194; doubtless Messrs. W. H. Robinson, who bought the residue of the Phillipps library in 1945-46; George A. Poole (bought from Lawrence Witten, 1955), and acquired by the Lilly Library with the Poole Collection in 1958.",former owner,,,,,
